,frame,cell number,voltage,resistance,current,power
10315,1474,cell_5,3.1670000000000003,0.303,7.55,145.9113
10316,1474,cell_6,3.168,0.303,7.55,145.9113
10317,1474,cell_average,3.221,0.30349999999999994,7.55,145.9113
10318,1475,cell_1,3.297,0.305,7.55,145.82825
10319,1475,cell_2,3.303,0.304,7.55,145.82825
10320,1475,cell_3,3.3000000000000003,0.303,7.55,145.82825
10321,1475,cell_4,3.08,0.303,7.55,145.82825
10322,1475,cell_5,3.1670000000000003,0.303,7.55,145.82825
10323,1475,cell_6,3.168,0.303,7.55,145.82825
10324,1475,cell_average,3.2191666666666667,0.30349999999999994,7.55,145.82825
10325,1476,cell_1,3.297,0.305,7.55,145.7452
10326,1476,cell_2,3.303,0.304,7.55,145.7452
10327,1476,cell_3,3.3000000000000003,0.303,7.55,145.7452
10328,1476,cell_4,3.078,0.303,7.55,145.7452
10329,1476,cell_5,3.162,0.303,7.55,145.7452
10330,1476,cell_6,3.164,0.303,7.55,145.7452
10331,1476,cell_average,3.217333333333334,0.30349999999999994,7.55,145.7452
10332,1477,cell_1,3.297,0.305,7.394,142.733776
10333,1477,cell_2,3.303,0.304,7.394,142.733776
10334,1477,cell_3,3.3000000000000003,0.303,7.394,142.733776
10335,1477,cell_4,3.078,0.303,7.394,142.733776
10336,1477,cell_5,3.162,0.303,7.394,142.733776
10337,1477,cell_6,3.164,0.303,7.394,142.733776
10338,1477,cell_average,3.217333333333334,0.30349999999999994,7.394,142.733776
10339,1478,cell_1,3.299,0.305,7.628,147.289052
10340,1478,cell_2,3.303,0.304,7.628,147.289052
10341,1478,cell_3,3.302,0.303,7.628,147.289052
10342,1478,cell_4,3.079,0.303,7.628,147.289052
10343,1478,cell_5,3.162,0.303,7.628,147.289052
10344,1478,cell_6,3.164,0.303,7.628,147.289052
10345,1478,cell_average,3.218166666666667,0.30349999999999994,7.628,147.289052
10346,1479,cell_1,3.299,0.305,7.394,142.770746
10347,1479,cell_2,3.303,0.304,7.394,142.770746
10348,1479,cell_3,3.302,0.303,7.394,142.770746
10349,1479,cell_4,3.079,0.303,7.394,142.770746
10350,1479,cell_5,3.162,0.303,7.394,142.770746
10351,1479,cell_6,3.164,0.303,7.394,142.770746
10352,1479,cell_average,3.218166666666667,0.30349999999999994,7.394,142.770746
10353,1480,cell_1,3.299,0.305,7.55,145.68480000000002
10354,1480,cell_2,3.303,0.304,7.55,145.68480000000002
10355,1480,cell_3,3.302,0.303,7.55,145.68480000000002
10356,1480,cell_4,3.073,0.303,7.55,145.68480000000002
10357,1480,cell_5,3.161,0.303,7.55,145.68480000000002
10358,1480,cell_6,3.158,0.303,7.55,145.68480000000002
10359,1480,cell_average,3.2160000000000006,0.30349999999999994,7.55,145.68480000000002
10360,1481,cell_1,3.299,0.305,7.55,145.68480000000002
10361,1481,cell_2,3.303,0.304,7.55,145.68480000000002
10362,1481,cell_3,3.302,0.303,7.55,145.68480000000002
10363,1481,cell_4,3.073,0.303,7.55,145.68480000000002
10364,1481,cell_5,3.161,0.303,7.55,145.68480000000002
10365,1481,cell_6,3.158,0.303,7.55,145.68480000000002
10366,1481,cell_average,3.2160000000000006,0.30349999999999994,7.55,145.68480000000002
10367,1482,cell_1,3.294,0.305,7.472,144.104992
10368,1482,cell_2,3.299,0.304,7.472,144.104992
10369,1482,cell_3,3.298,0.303,7.472,144.104992
10370,1482,cell_4,3.076,0.303,7.472,144.104992
10371,1482,cell_5,3.161,0.303,7.472,144.104992
10372,1482,cell_6,3.158,0.303,7.472,144.104992
10373,1482,cell_average,3.2143333333333337,0.30349999999999994,7.472,144.104992
10374,1483,cell_1,3.294,0.305,7.55,145.60930000000002
10375,1483,cell_2,3.299,0.304,7.55,145.60930000000002
10376,1483,cell_3,3.298,0.303,7.55,145.60930000000002
10377,1483,cell_4,3.076,0.303,7.55,145.60930000000002
10378,1483,cell_5,3.161,0.303,7.55,145.60930000000002
10379,1483,cell_6,3.158,0.303,7.55,145.60930000000002
10380,1483,cell_average,3.2143333333333337,0.30349999999999994,7.55,145.60930000000002
10381,1484,cell_1,3.294,0.305,7.55,145.52624999999998
10382,1484,cell_2,3.299,0.304,7.55,145.52624999999998
10383,1484,cell_3,3.298,0.303,7.55,145.52624999999998
10384,1484,cell_4,3.072,0.303,7.55,145.52624999999998
10385,1484,cell_5,3.156,0.303,7.55,145.52624999999998
10386,1484,cell_6,3.156,0.303,7.55,145.52624999999998
10387,1484,cell_average,3.2125,0.30349999999999994,7.55,145.52624999999998
10388,1485,cell_1,3.294,0.305,7.706,148.53315
10389,1485,cell_2,3.299,0.304,7.706,148.53315
10390,1485,cell_3,3.298,0.303,7.706,148.53315
10391,1485,cell_4,3.072,0.303,7.706,148.53315
10392,1485,cell_5,3.156,0.303,7.706,148.53315
10393,1485,cell_6,3.156,0.303,7.706,148.53315
10394,1485,cell_average,3.2125,0.30349999999999994,7.706,148.53315
10395,1486,cell_1,3.2920000000000003,0.305,7.628,146.938164
10396,1486,cell_2,3.2960000000000003,0.304,7.628,146.938164
10397,1486,cell_3,3.294,0.303,7.628,146.938164
10398,1486,cell_4,3.069,0.303,7.628,146.938164
10399,1486,cell_5,3.156,0.303,7.628,146.938164
10400,1486,cell_6,3.156,0.303,7.628,146.938164
10401,1486,cell_average,3.2104999999999997,0.30349999999999994,7.628,146.938164
10402,1487,cell_1,3.2920000000000003,0.305,7.628,146.83137200000002
10403,1487,cell_2,3.2960000000000003,0.304,7.628,146.83137200000002
10404,1487,cell_3,3.294,0.303,7.628,146.83137200000002
10405,1487,cell_4,3.067,0.303,7.628,146.83137200000002
10406,1487,cell_5,3.148,0.303,7.628,146.83137200000002
10407,1487,cell_6,3.152,0.303,7.628,146.83137200000002
10408,1487,cell_average,3.208166666666667,0.30349999999999994,7.628,146.83137200000002
10409,1488,cell_1,3.2920000000000003,0.305,7.628,146.83137200000002
10410,1488,cell_2,3.2960000000000003,0.304,7.628,146.83137200000002
10411,1488,cell_3,3.294,0.303,7.628,146.83137200000002
10412,1488,cell_4,3.067,0.303,7.628,146.83137200000002
10413,1488,cell_5,3.148,0.303,7.628,146.83137200000002
10414,1488,cell_6,3.152,0.303,7.628,146.83137200000002
10415,1488,cell_average,3.208166666666667,0.30349999999999994,7.628,146.83137200000002
10416,1489,cell_1,3.293,0.305,7.472,143.865888
10417,1489,cell_2,3.2960000000000003,0.304,7.472,143.865888
10418,1489,cell_3,3.294,0.303,7.472,143.865888
10419,1489,cell_4,3.071,0.303,7.472,143.865888
10420,1489,cell_5,3.148,0.303,7.472,143.865888
10421,1489,cell_6,3.152,0.303,7.472,143.865888
10422,1489,cell_average,3.209,0.30349999999999994,7.472,143.865888
10423,1490,cell_1,3.293,0.305,7.55,145.3677
10424,1490,cell_2,3.2960000000000003,0.304,7.55,145.3677
10425,1490,cell_3,3.294,0.303,7.55,145.3677
10426,1490,cell_4,3.071,0.303,7.55,145.3677
10427,1490,cell_5,3.148,0.303,7.55,145.3677
10428,1490,cell_6,3.152,0.303,7.55,145.3677
10429,1490,cell_average,3.209,0.30349999999999994,7.55,145.3677
10430,1491,cell_1,3.293,0.305,7.472,143.731392
10431,1491,cell_2,3.2960000000000003,0.304,7.472,143.731392
10432,1491,cell_3,3.294,0.303,7.472,143.731392
10433,1491,cell_4,3.063,0.303,7.472,143.731392
10434,1491,cell_5,3.145,0.303,7.472,143.731392
10435,1491,cell_6,3.145,0.303,7.472,143.731392
10436,1491,cell_average,3.206,0.30349999999999994,7.472,143.731392
10437,1492,cell_1,3.293,0.305,7.55,145.2318
10438,1492,cell_2,3.2960000000000003,0.304,7.55,145.2318
10439,1492,cell_3,3.294,0.303,7.55,145.2318
10440,1492,cell_4,3.063,0.303,7.55,145.2318
10441,1492,cell_5,3.145,0.303,7.55,145.2318
10442,1492,cell_6,3.145,0.303,7.55,145.2318
10443,1492,cell_average,3.206,0.30349999999999994,7.55,145.2318
10444,1493,cell_1,3.289,0.305,7.472,143.731392
10445,1493,cell_2,3.2960000000000003,0.304,7.472,143.731392
10446,1493,cell_3,3.293,0.303,7.472,143.731392
10447,1493,cell_4,3.068,0.303,7.472,143.731392
10448,1493,cell_5,3.145,0.303,7.472,143.731392
10449,1493,cell_6,3.145,0.303,7.472,143.731392
10450,1493,cell_average,3.206,0.30349999999999994,7.472,143.731392
10451,1494,cell_1,3.289,0.305,7.55,145.2318
10452,1494,cell_2,3.2960000000000003,0.304,7.55,145.2318
10453,1494,cell_3,3.293,0.303,7.55,145.2318
10454,1494,cell_4,3.068,0.303,7.55,145.2318
10455,1494,cell_5,3.145,0.303,7.55,145.2318
10456,1494,cell_6,3.145,0.303,7.55,145.2318
10457,1494,cell_average,3.206,0.30349999999999994,7.55,145.2318
10458,1495,cell_1,3.289,0.305,7.55,145.18650000000002
10459,1495,cell_2,3.2960000000000003,0.304,7.55,145.18650000000002
10460,1495,cell_3,3.293,0.303,7.55,145.18650000000002
10461,1495,cell_4,3.063,0.303,7.55,145.18650000000002
10462,1495,cell_5,3.145,0.303,7.55,145.18650000000002
10463,1495,cell_6,3.144,0.303,7.55,145.18650000000002
10464,1495,cell_average,3.2050000000000005,0.30349999999999994,7.55,145.18650000000002
10465,1496,cell_1,3.289,0.305,7.784,149.68632000000002
10466,1496,cell_2,3.2960000000000003,0.304,7.784,149.68632000000002
10467,1496,cell_3,3.293,0.303,7.784,149.68632000000002
10468,1496,cell_4,3.063,0.303,7.784,149.68632000000002
10469,1496,cell_5,3.145,0.303,7.784,149.68632000000002
10470,1496,cell_6,3.144,0.303,7.784,149.68632000000002
10471,1496,cell_average,3.2050000000000005,0.30349999999999994,7.784,149.68632000000002
10472,1497,cell_1,3.289,0.305,7.784,149.62404800000002
10473,1497,cell_2,3.293,0.304,7.784,149.62404800000002
10474,1497,cell_3,3.293,0.303,7.784,149.62404800000002
10475,1497,cell_4,3.0580000000000003,0.303,7.784,149.62404800000002
10476,1497,cell_5,3.145,0.303,7.784,149.62404800000002
10477,1497,cell_6,3.144,0.303,7.784,149.62404800000002
10478,1497,cell_average,3.203666666666667,0.30349999999999994,7.784,149.62404800000002
10479,1498,cell_1,3.289,0.305,7.472,143.62678400000001
10480,1498,cell_2,3.293,0.304,7.472,143.62678400000001
10481,1498,cell_3,3.293,0.303,7.472,143.62678400000001
10482,1498,cell_4,3.065,0.303,7.472,143.62678400000001
10483,1498,cell_5,3.141,0.303,7.472,143.62678400000001
10484,1498,cell_6,3.141,0.303,7.472,143.62678400000001
10485,1498,cell_average,3.203666666666667,0.30349999999999994,7.472,143.62678400000001
10486,1499,cell_1,3.289,0.305,7.55,145.10345
10487,1499,cell_2,3.293,0.304,7.55,145.10345
10488,1499,cell_3,3.293,0.303,7.55,145.10345
10489,1499,cell_4,3.065,0.303,7.55,145.10345
10490,1499,cell_5,3.138,0.303,7.55,145.10345
10491,1499,cell_6,3.141,0.303,7.55,145.10345
10492,1499,cell_average,3.2031666666666667,0.30349999999999994,7.55,145.10345
10493,1500,cell_1,3.287,0.305,7.55,145.0204
10494,1500,cell_2,3.294,0.304,7.55,145.0204
10495,1500,cell_3,3.2920000000000003,0.303,7.55,145.0204
10496,1500,cell_4,3.056,0.303,7.55,145.0204
10497,1500,cell_5,3.138,0.303,7.55,145.0204
10498,1500,cell_6,3.141,0.303,7.55,145.0204
10499,1500,cell_average,3.201333333333333,0.30349999999999994,7.55,145.0204
10500,1501,cell_1,3.287,0.305,7.472,143.43998400000004
10501,1501,cell_2,3.294,0.304,7.472,143.43998400000004
10502,1501,cell_3,3.291,0.303,7.472,143.43998400000004
10503,1501,cell_4,3.051,0.303,7.472,143.43998400000004
10504,1501,cell_5,3.136,0.303,7.472,143.43998400000004
10505,1501,cell_6,3.138,0.303,7.472,143.43998400000004
10506,1501,cell_average,3.1995000000000005,0.30349999999999994,7.472,143.43998400000004
10507,1502,cell_1,3.287,0.305,7.472,143.43998400000004
10508,1502,cell_2,3.294,0.304,7.472,143.43998400000004
10509,1502,cell_3,3.291,0.303,7.472,143.43998400000004
10510,1502,cell_4,3.051,0.303,7.472,143.43998400000004
10511,1502,cell_5,3.136,0.303,7.472,143.43998400000004
10512,1502,cell_6,3.138,0.303,7.472,143.43998400000004
10513,1502,cell_average,3.1995000000000005,0.30349999999999994,7.472,143.43998400000004
10514,1503,cell_1,3.281,0.305,7.784,149.33604000000003
10515,1503,cell_2,3.2880000000000003,0.304,7.784,149.33604000000003
10516,1503,cell_3,3.291,0.303,7.784,149.33604000000003
10517,1503,cell_4,3.051,0.303,7.784,149.33604000000003
10518,1503,cell_5,3.136,0.303,7.784,149.33604000000003
10519,1503,cell_6,3.138,0.303,7.784,149.33604000000003
10520,1503,cell_average,3.1975000000000002,0.30349999999999994,7.784,149.33604000000003
10521,1504,cell_1,3.281,0.305,7.55,144.84675000000001
10522,1504,cell_2,3.2880000000000003,0.304,7.55,144.84675000000001
10523,1504,cell_3,3.291,0.303,7.55,144.84675000000001
10524,1504,cell_4,3.051,0.303,7.55,144.84675000000001
10525,1504,cell_5,3.136,0.303,7.55,144.84675000000001
10526,1504,cell_6,3.138,0.303,7.55,144.84675000000001
10527,1504,cell_average,3.1975000000000002,0.30349999999999994,7.55,144.84675000000001
10528,1505,cell_1,3.281,0.305,7.628,146.16010799999998
10529,1505,cell_2,3.286,0.304,7.628,146.16010799999998
10530,1505,cell_3,3.286,0.303,7.628,146.16010799999998
10531,1505,cell_4,3.051,0.303,7.628,146.16010799999998
10532,1505,cell_5,3.1270000000000002,0.303,7.628,146.16010799999998
10533,1505,cell_6,3.13,0.303,7.628,146.16010799999998
10534,1505,cell_average,3.1935,0.30349999999999994,7.628,146.16010799999998
10535,1506,cell_1,3.281,0.305,7.706,147.654666
10536,1506,cell_2,3.286,0.304,7.706,147.654666
10537,1506,cell_3,3.286,0.303,7.706,147.654666
10538,1506,cell_4,3.051,0.303,7.706,147.654666
10539,1506,cell_5,3.1270000000000002,0.303,7.706,147.654666
10540,1506,cell_6,3.13,0.303,7.706,147.654666
10541,1506,cell_average,3.1935,0.30349999999999994,7.706,147.654666
10542,1507,cell_1,3.281,0.305,7.472,143.17099199999998
10543,1507,cell_2,3.286,0.304,7.472,143.17099199999998
10544,1507,cell_3,3.286,0.303,7.472,143.17099199999998
10545,1507,cell_4,3.051,0.303,7.472,143.17099199999998
10546,1507,cell_5,3.1270000000000002,0.303,7.472,143.17099199999998
10547,1507,cell_6,3.13,0.303,7.472,143.17099199999998
10548,1507,cell_average,3.1935,0.30349999999999994,7.472,143.17099199999998
10549,1508,cell_1,3.281,0.305,7.628,146.16010799999998
10550,1508,cell_2,3.286,0.304,7.628,146.16010799999998
10551,1508,cell_3,3.286,0.303,7.628,146.16010799999998
10552,1508,cell_4,3.051,0.303,7.628,146.16010799999998
10553,1508,cell_5,3.1270000000000002,0.303,7.628,146.16010799999998
10554,1508,cell_6,3.13,0.303,7.628,146.16010799999998
10555,1508,cell_average,3.1935,0.30349999999999994,7.628,146.16010799999998
10556,1509,cell_1,3.281,0.305,7.55,144.46925
10557,1509,cell_2,3.282,0.304,7.55,144.46925
10558,1509,cell_3,3.281,0.303,7.55,144.46925
10559,1509,cell_4,3.04,0.303,7.55,144.46925
10560,1509,cell_5,3.124,0.303,7.55,144.46925
10561,1509,cell_6,3.1270000000000002,0.303,7.55,144.46925
10562,1509,cell_average,3.1891666666666665,0.30349999999999994,7.55,144.46925
10563,1510,cell_1,3.281,0.305,7.55,144.46925
10564,1510,cell_2,3.282,0.304,7.55,144.46925
10565,1510,cell_3,3.281,0.303,7.55,144.46925
10566,1510,cell_4,3.04,0.303,7.55,144.46925
10567,1510,cell_5,3.124,0.303,7.55,144.46925
10568,1510,cell_6,3.1270000000000002,0.303,7.55,144.46925
10569,1510,cell_average,3.1891666666666665,0.30349999999999994,7.55,144.46925
10570,1511,cell_1,3.281,0.305,7.472,142.97672
10571,1511,cell_2,3.282,0.304,7.472,142.97672
10572,1511,cell_3,3.281,0.303,7.472,142.97672
10573,1511,cell_4,3.04,0.303,7.472,142.97672
10574,1511,cell_5,3.124,0.303,7.472,142.97672
10575,1511,cell_6,3.1270000000000002,0.303,7.472,142.97672
10576,1511,cell_average,3.1891666666666665,0.30349999999999994,7.472,142.97672
10577,1512,cell_1,3.281,0.305,7.316,139.99166
10578,1512,cell_2,3.282,0.304,7.316,139.99166
10579,1512,cell_3,3.281,0.303,7.316,139.99166
10580,1512,cell_4,3.04,0.303,7.316,139.99166
10581,1512,cell_5,3.124,0.303,7.316,139.99166
10582,1512,cell_6,3.1270000000000002,0.303,7.316,139.99166
10583,1512,cell_average,3.1891666666666665,0.30349999999999994,7.316,139.99166
10584,1513,cell_1,3.281,0.305,7.628,145.79396400000002
10585,1513,cell_2,3.281,0.304,7.628,145.79396400000002
10586,1513,cell_3,3.2800000000000002,0.303,7.628,145.79396400000002
10587,1513,cell_4,3.0340000000000003,0.303,7.628,145.79396400000002
10588,1513,cell_5,3.118,0.303,7.628,145.79396400000002
10589,1513,cell_6,3.119,0.303,7.628,145.79396400000002
10590,1513,cell_average,3.1855000000000007,0.30349999999999994,7.628,145.79396400000002
10591,1514,cell_1,3.281,0.305,7.55,144.30315000000002
10592,1514,cell_2,3.281,0.304,7.55,144.30315000000002
10593,1514,cell_3,3.2800000000000002,0.303,7.55,144.30315000000002
10594,1514,cell_4,3.0340000000000003,0.303,7.55,144.30315000000002
10595,1514,cell_5,3.118,0.303,7.55,144.30315000000002
10596,1514,cell_6,3.119,0.303,7.55,144.30315000000002
10597,1514,cell_average,3.1855000000000007,0.30349999999999994,7.55,144.30315000000002
10598,1515,cell_1,3.2800000000000002,0.305,7.628,145.778708
10599,1515,cell_2,3.2800000000000002,0.304,7.628,145.778708
10600,1515,cell_3,3.2800000000000002,0.303,7.628,145.778708
10601,1515,cell_4,3.0340000000000003,0.303,7.628,145.778708
10602,1515,cell_5,3.118,0.303,7.628,145.778708
10603,1515,cell_6,3.119,0.303,7.628,145.778708
10604,1515,cell_average,3.185166666666667,0.30349999999999994,7.628,145.778708
10605,1516,cell_1,3.2800000000000002,0.305,7.628,145.778708
10606,1516,cell_2,3.2800000000000002,0.304,7.628,145.778708
10607,1516,cell_3,3.2800000000000002,0.303,7.628,145.778708
10608,1516,cell_4,3.0340000000000003,0.303,7.628,145.778708
10609,1516,cell_5,3.118,0.303,7.628,145.778708
10610,1516,cell_6,3.119,0.303,7.628,145.778708
10611,1516,cell_average,3.185166666666667,0.30349999999999994,7.628,145.778708
10612,1517,cell_1,3.2800000000000002,0.305,7.628,145.702428
10613,1517,cell_2,3.2800000000000002,0.304,7.628,145.702428
10614,1517,cell_3,3.281,0.303,7.628,145.702428
10615,1517,cell_4,3.033,0.303,7.628,145.702428
10616,1517,cell_5,3.114,0.303,7.628,145.702428
10617,1517,cell_6,3.113,0.303,7.628,145.702428
10618,1517,cell_average,3.1835,0.30349999999999994,7.628,145.702428
10619,1518,cell_1,3.2800000000000002,0.305,7.628,145.702428
10620,1518,cell_2,3.2800000000000002,0.304,7.628,145.702428
10621,1518,cell_3,3.281,0.303,7.628,145.702428
10622,1518,cell_4,3.033,0.303,7.628,145.702428
10623,1518,cell_5,3.114,0.303,7.628,145.702428
10624,1518,cell_6,3.113,0.303,7.628,145.702428
10625,1518,cell_average,3.1835,0.30349999999999994,7.628,145.702428
10626,1519,cell_1,3.275,0.305,7.706,147.122952
10627,1519,cell_2,3.2760000000000002,0.304,7.706,147.122952
10628,1519,cell_3,3.281,0.303,7.706,147.122952
10629,1519,cell_4,3.033,0.303,7.706,147.122952
10630,1519,cell_5,3.114,0.303,7.706,147.122952
10631,1519,cell_6,3.113,0.303,7.706,147.122952
10632,1519,cell_average,3.182,0.30349999999999994,7.706,147.122952
10633,1520,cell_1,3.275,0.305,7.706,147.122952
10634,1520,cell_2,3.2760000000000002,0.304,7.706,147.122952
10635,1520,cell_3,3.281,0.303,7.706,147.122952
10636,1520,cell_4,3.033,0.303,7.706,147.122952
10637,1520,cell_5,3.114,0.303,7.706,147.122952
10638,1520,cell_6,3.113,0.303,7.706,147.122952
10639,1520,cell_average,3.182,0.30349999999999994,7.706,147.122952
10640,1521,cell_1,3.275,0.305,7.55,144.04645
10641,1521,cell_2,3.2760000000000002,0.304,7.55,144.04645
10642,1521,cell_3,3.277,0.303,7.55,144.04645
10643,1521,cell_4,3.028,0.303,7.55,144.04645
10644,1521,cell_5,3.11,0.303,7.55,144.04645
10645,1521,cell_6,3.113,0.303,7.55,144.04645
10646,1521,cell_average,3.1798333333333333,0.30349999999999994,7.55,144.04645
10647,1522,cell_1,3.274,0.305,7.472,142.550816
10648,1522,cell_2,3.277,0.304,7.472,142.550816
10649,1522,cell_3,3.2760000000000002,0.303,7.472,142.550816
10650,1522,cell_4,3.028,0.303,7.472,142.550816
10651,1522,cell_5,3.11,0.303,7.472,142.550816
10652,1522,cell_6,3.113,0.303,7.472,142.550816
10653,1522,cell_average,3.1796666666666664,0.30349999999999994,7.472,142.550816
10654,1523,cell_1,3.274,0.305,7.628,145.526984
10655,1523,cell_2,3.277,0.304,7.628,145.526984
10656,1523,cell_3,3.2760000000000002,0.303,7.628,145.526984
10657,1523,cell_4,3.028,0.303,7.628,145.526984
10658,1523,cell_5,3.11,0.303,7.628,145.526984
10659,1523,cell_6,3.113,0.303,7.628,145.526984
10660,1523,cell_average,3.1796666666666664,0.30349999999999994,7.628,145.526984
10661,1524,cell_1,3.274,0.305,7.628,145.397308
10662,1524,cell_2,3.277,0.304,7.628,145.397308
10663,1524,cell_3,3.275,0.303,7.628,145.397308
10664,1524,cell_4,3.0220000000000002,0.303,7.628,145.397308
10665,1524,cell_5,3.106,0.303,7.628,145.397308
10666,1524,cell_6,3.107,0.303,7.628,145.397308
10667,1524,cell_average,3.176833333333333,0.30349999999999994,7.628,145.397308
10668,1525,cell_1,3.274,0.305,7.628,145.397308
10669,1525,cell_2,3.277,0.304,7.628,145.397308
10670,1525,cell_3,3.275,0.303,7.628,145.397308
10671,1525,cell_4,3.0220000000000002,0.303,7.628,145.397308
10672,1525,cell_5,3.106,0.303,7.628,145.397308
10673,1525,cell_6,3.107,0.303,7.628,145.397308
10674,1525,cell_average,3.176833333333333,0.30349999999999994,7.628,145.397308
10675,1526,cell_1,3.2720000000000002,0.305,7.55,143.8728
10676,1526,cell_2,3.274,0.304,7.55,143.8728
10677,1526,cell_3,3.275,0.303,7.55,143.8728
10678,1526,cell_4,3.0220000000000002,0.303,7.55,143.8728
10679,1526,cell_5,3.106,0.303,7.55,143.8728
10680,1526,cell_6,3.107,0.303,7.55,143.8728
10681,1526,cell_average,3.176,0.30349999999999994,7.55,143.8728
10682,1527,cell_1,3.2720000000000002,0.305,7.472,142.386432
10683,1527,cell_2,3.274,0.304,7.472,142.386432
10684,1527,cell_3,3.275,0.303,7.472,142.386432
10685,1527,cell_4,3.0220000000000002,0.303,7.472,142.386432
10686,1527,cell_5,3.106,0.303,7.472,142.386432
10687,1527,cell_6,3.107,0.303,7.472,142.386432
10688,1527,cell_average,3.176,0.30349999999999994,7.472,142.386432
10689,1528,cell_1,3.2720000000000002,0.305,7.706,146.768476
10690,1528,cell_2,3.274,0.304,7.706,146.768476
10691,1528,cell_3,3.275,0.303,7.706,146.768476
10692,1528,cell_4,3.021,0.303,7.706,146.768476
10693,1528,cell_5,3.102,0.303,7.706,146.768476
10694,1528,cell_6,3.102,0.303,7.706,146.768476
10695,1528,cell_average,3.1743333333333332,0.30349999999999994,7.706,146.768476
10696,1529,cell_1,3.2720000000000002,0.305,7.784,148.254064
10697,1529,cell_2,3.274,0.304,7.784,148.254064
10698,1529,cell_3,3.275,0.303,7.784,148.254064
10699,1529,cell_4,3.021,0.303,7.784,148.254064
10700,1529,cell_5,3.102,0.303,7.784,148.254064
10701,1529,cell_6,3.102,0.303,7.784,148.254064
10702,1529,cell_average,3.1743333333333332,0.30349999999999994,7.784,148.254064
10703,1530,cell_1,3.2720000000000002,0.305,7.55,143.74445
10704,1530,cell_2,3.271,0.304,7.55,143.74445
10705,1530,cell_3,3.271,0.303,7.55,143.74445
10706,1530,cell_4,3.021,0.303,7.55,143.74445
10707,1530,cell_5,3.102,0.303,7.55,143.74445
10708,1530,cell_6,3.102,0.303,7.55,143.74445
10709,1530,cell_average,3.173166666666667,0.30349999999999994,7.55,143.74445
10710,1531,cell_1,3.2720000000000002,0.305,7.706,146.71453400000001
10711,1531,cell_2,3.271,0.304,7.706,146.71453400000001
10712,1531,cell_3,3.271,0.303,7.706,146.71453400000001
10713,1531,cell_4,3.021,0.303,7.706,146.71453400000001
10714,1531,cell_5,3.102,0.303,7.706,146.71453400000001
10715,1531,cell_6,3.102,0.303,7.706,146.71453400000001
10716,1531,cell_average,3.173166666666667,0.30349999999999994,7.706,146.71453400000001
10717,1532,cell_1,3.27,0.305,7.55,143.57835
10718,1532,cell_2,3.2720000000000002,0.304,7.55,143.57835
10719,1532,cell_3,3.27,0.303,7.55,143.57835
10720,1532,cell_4,3.015,0.303,7.55,143.57835
10721,1532,cell_5,3.095,0.303,7.55,143.57835
10722,1532,cell_6,3.095,0.303,7.55,143.57835
10723,1532,cell_average,3.1694999999999998,0.30349999999999994,7.55,143.57835
10724,1533,cell_1,3.27,0.305,7.472,142.095024
10725,1533,cell_2,3.2720000000000002,0.304,7.472,142.095024
10726,1533,cell_3,3.27,0.303,7.472,142.095024
10727,1533,cell_4,3.015,0.303,7.472,142.095024
10728,1533,cell_5,3.095,0.303,7.472,142.095024
10729,1533,cell_6,3.095,0.303,7.472,142.095024
10730,1533,cell_average,3.1694999999999998,0.30349999999999994,7.472,142.095024
10731,1534,cell_1,3.27,0.305,7.472,142.020304
10732,1534,cell_2,3.27,0.304,7.472,142.020304
10733,1534,cell_3,3.269,0.303,7.472,142.020304
10734,1534,cell_4,3.0100000000000002,0.303,7.472,142.020304
10735,1534,cell_5,3.093,0.303,7.472,142.020304
10736,1534,cell_6,3.095,0.303,7.472,142.020304
10737,1534,cell_average,3.1678333333333337,0.30349999999999994,7.472,142.020304
10738,1535,cell_1,3.27,0.305,7.628,144.985396
10739,1535,cell_2,3.27,0.304,7.628,144.985396
10740,1535,cell_3,3.269,0.303,7.628,144.985396
10741,1535,cell_4,3.0100000000000002,0.303,7.628,144.985396
10742,1535,cell_5,3.093,0.303,7.628,144.985396
10743,1535,cell_6,3.095,0.303,7.628,144.985396
10744,1535,cell_average,3.1678333333333337,0.30349999999999994,7.628,144.985396
10745,1536,cell_1,3.266,0.305,7.628,144.977768
10746,1536,cell_2,3.271,0.304,7.628,144.977768
10747,1536,cell_3,3.27,0.303,7.628,144.977768
10748,1536,cell_4,3.017,0.303,7.628,144.977768
10749,1536,cell_5,3.091,0.303,7.628,144.977768
10750,1536,cell_6,3.091,0.303,7.628,144.977768
10751,1536,cell_average,3.167666666666667,0.30349999999999994,7.628,144.977768
10752,1537,cell_1,3.266,0.305,7.706,146.460236
10753,1537,cell_2,3.271,0.304,7.706,146.460236
10754,1537,cell_3,3.27,0.303,7.706,146.460236
10755,1537,cell_4,3.017,0.303,7.706,146.460236
10756,1537,cell_5,3.091,0.303,7.706,146.460236
10757,1537,cell_6,3.091,0.303,7.706,146.460236
10758,1537,cell_average,3.167666666666667,0.30349999999999994,7.706,146.460236
10759,1538,cell_1,3.262,0.305,7.706,146.329234
10760,1538,cell_2,3.2720000000000002,0.304,7.706,146.329234
10761,1538,cell_3,3.269,0.303,7.706,146.329234
10762,1538,cell_4,3.007,0.303,7.706,146.329234
10763,1538,cell_5,3.09,0.303,7.706,146.329234
10764,1538,cell_6,3.089,0.303,7.706,146.329234
10765,1538,cell_average,3.1648333333333336,0.30349999999999994,7.706,146.329234
10766,1539,cell_1,3.262,0.305,7.706,146.329234
